     [14:28:23] --- Started Log ---
     [14:28:23] Cuberite Jenkins clang x64 Release (master) build id: #85
     [14:28:23] from commit id: bd2fc7716c4571dfd8840923b17d363dd19146d1 built at: Wed Mar 16 12:44:51 CET 2016
     [14:28:23] Creating new server instance...
     [14:28:23] Reading server config...
     [14:28:23] Starting server...
Info [14:28:23] Compatible clients: 1.7.x, 1.8.x
Info [14:28:23] Compatible protocol versions 4, 5, 47
Warn [14:28:23] WebServer: The server is running in unsecured HTTP mode.
Info [14:28:23] Put a valid HTTPS certificate in file 'webadmin/httpscert.crt' and its corresponding private key to 'webadmin/httpskey.pem' (without any password) to enable HTTPS support
Warn [14:28:23] Cannot open file "crafting.txt", no crafting recipes will be available!
     [14:28:23] Could not open the furnace recipes file "furnace.txt". No furnace recipes are available.
     [14:28:23] Could not open the brewing recipes file "brewing.txt". No brewing recipes are available.
     [14:28:23] -- Loading Plugins --
     [14:28:23] Initialized ChatLog v.3
     [14:28:23] Initialised Core v.15
     [14:28:23] Initialized KubeMonkey v.1
     [14:28:23] Initialized TransAPI v.1
     [14:28:23] -- Loaded 4 Plugins --
Warn [14:28:23] Initialize: Cannot read monsters.ini file, monster attributes not available
Warn [14:28:23] Cannot read data from file Prefabs/Villages/PlainsVillage.cubeset
Warn [14:28:23] Cannot read data from file Prefabs/Villages/SandVillage.cubeset
     [14:28:23] OnWorldStarted
     [14:28:24] OnWorldStarted
Warn [14:28:24] Cannot load PieceStructures cubeset file Prefabs/PieceStructures/NetherFort.cubeset.gz
Warn [14:28:24] The PieceStructures generator was asked to generate "NetherFort", but none of the prefabs are valid.
     [14:28:24] OnWorldStarted
     [14:28:25] Startup complete, took 1883ms!
Info [14:28:26] Player GeneralDragon has joined the game
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267396, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267811]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267815]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267469, -59267439]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267818]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66791424, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267825]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268230, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268230, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268240, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66789376]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268237]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267901, -59268001]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267908, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-100663169, -67108737]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 80181842]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267509, -59267479]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267569]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267954, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267958, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267582, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267715]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267961, -59268376]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267968, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268004]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66783232, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268011]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268380, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268144, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66781184]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268387]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181833, 80181815]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267622, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-69987823, -59268090]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268094]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267712, -59267682]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267755]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267858, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268519, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66780160]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268516]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268147, -59268526]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268154, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268187]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66778112, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268194]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268530, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181806, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267795]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268233, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268237, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267825, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268240]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268244]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267898, -59267868]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268247]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66777088, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268254]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-16777089, -33554305]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 80181815]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59267938, -59267908]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59267998]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268383, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268387, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268011, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268144]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268390, -59268805]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268397, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268433]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66772992, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268440]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268809, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268573, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66771968]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268816]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181806, 80181789]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268051, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-69987823, -59268519]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268523]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268141, -59268111]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268184]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268287, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268948, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66770944]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268945]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268576, -59268955]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268583, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268616]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66768896, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268623]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268959, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181780, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268224]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268662, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268666, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268254, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268669]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268673]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268327, -59268297]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268676]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66767872, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268683]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269088, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269088, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269098, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66766848]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269095]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268759, -59268859]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268766, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 80181789]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268367, -59268337]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268427]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268812, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268816, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268440, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268573]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268819, -59269234]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268826, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268862]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66763776, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268869]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269238, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269002, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66762752]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269245]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181780, 80181762]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268480, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-69987823, -59268948]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268570, -59268540]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268613]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268716, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269377, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66761728]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269374]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269005, -59269384]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269012, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269045]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66759680, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269052]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269388, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181753, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268653]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269091, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269095, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268683, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269098]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269102]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268756, -59268726]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269105]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66758656, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269112]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269517, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269517, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269527, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66757632]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269524]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269188, -59269288]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269195, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-100663169, -16777089]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 80181762]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268796, -59268766]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59268856]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269241, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269245, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268869, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269002]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269248, -59269663]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269255, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269291]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66754560, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269298]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269667, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269431, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66753536]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269674]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181753, 80181735]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268909, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-69987823, -59269377]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269381]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59268999, -59268969]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269042]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269145, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269806, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66752512]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269803]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269434, -59269813]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269441, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269474]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66750464, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269481]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269817, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181726, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66805760, -16777089]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269082]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269520, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269524, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269112, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269527]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269185, -59269155]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269534]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66749440, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269541]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269946, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269946, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269956, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66748416]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269953]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269617, -59269717]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269624, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 80181735]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269225, -59269195]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269285]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269670, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269674, 16]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269298, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269431]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269677, -59270092]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269684, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269720]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-66745344, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269727]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59270096, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269860, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -66744320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59270103]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [80181726, 80181708]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269338, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-69987823, -59269806]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269810]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269428, -59269398]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269471]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269574, 4194320]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59270235, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, 67473408]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59270232]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269863, -59270242]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [-59269870, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269903]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [67471360, 0]
Warn [14:29:27] Chunk generator overloaded, skipping chunk [0, -59269910]
